LECROYHDO6104,19130,Waveform
Segments,1,SegmentSize,25002
Segment,TrigTime,TimeSinceSegment1
#1,27-Jul-2000 17:00:50,0                 
Time,Ampl
-0.0032694616,0.046344446
-0.0032690616,0.047286113
-0.0032686616,0.047830557
-0.0032682616,0.04723889
-0.0032678616,0.047297224
-0.0032674616,0.04728889
-0.0032670616,0.04716389
-0.0032666616,0.047322224
-0.0032662616,0.047422224
-0.0032658616,0.047302779
-0.0032654616,0.047025001
-0.0032650616,0.047175001
-0.0032646616,0.047708335
-0.0032642616,0.048030557
-0.0032638616,0.048044446
-0.0032634616,0.047536113
-0.0032630616,0.047486113
-0.0032626616,0.047847224
-0.0032622616,0.048255557
-0.0032618616,0.048447224
-0.0032614616,0.048433335
-0.0032610616,0.048491668
-0.0032606616,0.048597224
-0.0032602616,0.048752779
-0.0032598616,0.048730557
-0.0032594616,0.048536112
-0.0032590616,0.048319446
-0.0032586616,0.048266668
-0.0032582616,0.048447224
-0.0032578616,0.048875001
-0.0032574616,0.049258335
-0.0032570616,0.049341668
-0.0032566616,0.049302779
-0.0032562616,0.049380557
-0.0032558616,0.049502779
-0.0032554616,0.049452779
-0.0032550616,0.04931389
-0.0032546616,0.049308335
-0.0032542616,0.049408335
-0.0032538616,0.049391668
-0.0032534616,0.049286112
-0.0032530616,0.049202779
-0.0032526616,0.049233335
-0.0032522616,0.049358335
-0.0032518616,0.049402779
-0.0032514616,0.049208335
-0.0032510616,0.048947224
-0.0032506616,0.048975001
-0.0032502616,0.04921389
-0.0032498616,0.049419446
-0.0032494616,0.049508335
-0.0032490616,0.04968889
-0.0032486616,0.049991668
-0.0032482616,0.050141668
-0.0032478616,0.050086112
-0.0032474616,0.049902779
-0.0032470616,0.049800001
-0.0032466616,0.049852779
-0.0032462616,0.049730557
-0.0032458616,0.049333335
-0.0032454616,0.049041668
-0.0032450616,0.049247224
-0.0032446616,0.049780557
-0.0032442616,0.050097223
-0.0032438616,0.050147223
-0.0032434616,0.050166668
-0.0032430616,0.050122223
-0.0032426616,0.049952779
-0.0032422616,0.049691668
-0.0032418616,0.049497224
-0.0032414616,0.049508335
-0.0032410616,0.04961389
-0.0032406616,0.049752779
-0.0032402616,0.049877779
-0.0032398616,0.049930557
-0.0032394616,0.049908335
-0.0032390616,0.049752779
-0.0032386616,0.049611112
-0.0032382616,0.049608335
-0.0032378616,0.049752779
-0.0032374616,0.050175001
-0.0032370616,0.04836389
-0.0032366616,0.039738891
-0.0032362616,0.024533336
-0.0032358616,0.0096666702
-0.0032354616,0.002000004
-0.0032350616,0.00075278183
-0.0032346616,0.0011027818
-0.0032342616,0.0010333374
-0.0032338616,0.00078055961
-0.0032334616,0.00073055961
-0.0032330616,0.00052500407
-0.0032326616,0.00018889297
-0.0032322616,-6.3884789e-05
-0.0032318616,-0.00010277368
-0.0032314616,0.00012500409
-0.0032310616,0.00043611518
-0.0032306616,0.00089167071
-0.0032302616,0.0013333374
-0.0032298616,0.0013777818
-0.0032294616,0.001000004
-0.0032290616,0.00068611517
-0.0032286616,0.00069722628
-0.0032282616,0.00083333738
-0.0032278616,0.00086667071
-0.0032274616,0.00078055961
-0.0032270616,0.00071111517
-0.0032266616,0.00068055961
-0.0032262616,0.00070833739
-0.0032258616,0.00072500405
-0.0032254616,0.00073333739
-0.0032250616,0.00085278183
-0.0032246616,0.00094444849
-0.0032242616,0.00080278183
-0.0032238616,0.00048889296
-0.0032234616,0.00042500407
-0.0032230616,0.00090278182
-0.0032226616,0.0014972262
-0.0032222616,0.0015361151
-0.0032218616,0.003886115
-0.0032214616,0.011000003
-0.0032210616,0.026386114
-0.0032206616,0.043588891
-0.0032202616,0.049075001
-0.0032198616,0.046927779
-0.0032194616,0.043733335
-0.0032190616,0.044291668
-0.0032186616,0.045158335
-0.0032182616,0.042963891
-0.0032178616,0.043405557
-0.0032174616,0.043433335
-0.0032170616,0.043044446
-0.0032166616,0.042736113
-0.0032162616,0.041822224
-0.0032158616,0.041972224
-0.0032154616,0.042686113
-0.0032150616,0.043269446
-0.0032146616,0.042788891
-0.0032142616,0.042297224
-0.0032138616,0.042352779
-0.0032134616,0.042500002
-0.0032130616,0.042536113
-0.0032126616,0.042555557
-0.0032122616,0.042647224
-0.0032118616,0.042841668
-0.0032114616,0.043188891
-0.0032110616,0.043366668
-0.0032106616,0.043297224
-0.0032102616,0.043080557
-0.0032098616,0.043155557
-0.0032094616,0.043447224
-0.0032090616,0.043780557
-0.0032086616,0.044091668
-0.0032082616,0.044458335
-0.0032078616,0.044808335
-0.0032074616,0.044758335
-0.0032070616,0.044344446
-0.0032066616,0.044066668
-0.0032062616,0.044300002
-0.0032058616,0.044677779
-0.0032054616,0.044711113
-0.0032050616,0.044380557
-0.0032046616,0.044152779
-0.0032042616,0.044152779
-0.0032038616,0.044125002
-0.0032034616,0.044022224
-0.0032030616,0.044019446
-0.0032026616,0.044158335
-0.0032022616,0.044280557
-0.0032018616,0.044322224
-0.0032014616,0.044377779
-0.0032010616,0.044477779
-0.0032006616,0.04448889
-0.0032002616,0.04441389
-0.0031998616,0.04426389
-0.0031994616,0.044122224
-0.0031990616,0.044197224
-0.0031986616,0.044566668
-0.0031982616,0.04506389
-0.0031978616,0.045400002
-0.0031974616,0.045491668
-0.0031970616,0.045411113
-0.0031966616,0.045180557
-0.0031962616,0.044991668
-0.0031958616,0.045052779
-0.0031954616,0.045286113
-0.0031950616,0.045466668
-0.0031946616,0.045475002
-0.0031942616,0.045541668
-0.0031938616,0.045691668
-0.0031934616,0.045747224
-0.0031930616,0.045644446
-0.0031926616,0.045552779
-0.0031922616,0.045625002
-0.0031918616,0.045733335
-0.0031914616,0.045836113
-0.0031910616,0.045780557
-0.0031906616,0.04551389
-0.0031902616,0.045344446
-0.0031898616,0.045541668
-0.0031894616,0.04601389
-0.0031890616,0.046186113
-0.0031886616,0.045800001
-0.0031882616,0.045344446
-0.0031878616,0.045277779
-0.0031874616,0.04546389
-0.0031870616,0.045541668
-0.0031866616,0.045586113
-0.0031862616,0.041741668
-0.0031858616,0.030797225
-0.0031854616,0.016750003
-0.0031850616,0.0059333371
-0.0031846616,0.0017888929
-0.0031842616,0.00094722626
-0.0031838616,0.00075833739
-0.0031834616,0.0011333374
-0.0031830616,0.0010555596
-0.0031826616,0.0009805596
-0.0031822616,0.0010138929
-0.0031818616,0.0010694485
-0.0031814616,0.0009805596
-0.0031810616,0.00063333739
-0.0031806616,0.0003972263
-0.0031802616,0.00048611518
-0.0031798616,0.00079722627
-0.0031794616,0.0010666707
-0.0031790616,0.0011361151
-0.0031786616,0.0010472263
-0.0031782616,0.00092500404
-0.0031778616,0.00080833738
-0.0031774616,0.00081944849
-0.0031770616,0.0010027818
-0.0031766616,0.0011972263
-0.0031762616,0.0012083374
-0.0031758616,0.0010305596
-0.0031754616,0.00099167071
-0.0031750616,0.0012305596
-0.0031746616,0.0013777818
-0.0031742616,0.0013333374
-0.0031738616,0.0013472262
-0.0031734616,0.0016027818
-0.0031730616,0.0019222262
-0.0031726616,0.0020888929
-0.0031722616,0.0020444484
-0.0031718616,0.0018083373
-0.0031714616,0.0015333373
-0.0031710616,0.014844448
-0.0031706616,0.040316668
-0.0031702616,0.052655557
-0.0031698616,0.046947224
-0.0031694616,0.036722224
-0.0031690616,0.037125002
-0.0031686616,0.04060278
-0.0031682616,0.038397224
-0.0031678616,0.03840278
-0.0031674616,0.039647224
-0.0031670616,0.039663891
-0.0031666616,0.039663891
-0.0031662616,0.039419446
-0.0031658616,0.038936113
-0.0031654616,0.039100002
-0.0031650616,0.039191669
-0.0031646616,0.039019446
-0.0031642616,0.038611113
-0.0031638616,0.038586113
-0.0031634616,0.038855557
-0.0031630616,0.039069446
-0.0031626616,0.039444446
-0.0031622616,0.039575002
-0.0031618616,0.039613891
-0.0031614616,0.039336113
-0.0031610616,0.038980557
-0.0031606616,0.038925002
-0.0031602616,0.03927778
-0.0031598616,0.039791668
-0.0031594616,0.040158335
-0.0031590616,0.040233335
-0.0031586616,0.039969446
-0.0031582616,0.03967778
-0.0031578616,0.03970278
-0.0031574616,0.040080557
-0.0031570616,0.040530557
-0.0031566616,0.041008335
-0.0031562616,0.041322224
-0.0031558616,0.041197224
-0.0031554616,0.040686113
-0.0031550616,0.040200002
-0.0031546616,0.040113891
-0.0031542616,0.040355557
-0.0031538616,0.040647224
-0.0031534616,0.040766668
-0.0031530616,0.040633335
-0.0031526616,0.040491668
-0.0031522616,0.04057778
-0.0031518616,0.040841668
-0.0031514616,0.04100278
-0.0031510616,0.040963891
-0.0031506616,0.040908335
-0.0031502616,0.041047224
-0.0031498616,0.041358335
-0.0031494616,0.041600002
-0.0031490616,0.04165278
-0.0031486616,0.041469446
-0.0031482616,0.041325002
-0.0031478616,0.041344446
-0.0031474616,0.041341668
-0.0031470616,0.041266668
-0.0031466616,0.041197224
-0.0031462616,0.041263891
-0.0031458616,0.041336113
-0.0031454616,0.041208335
-0.0031450616,0.041075002
-0.0031446616,0.041241668
-0.0031442616,0.04165278
-0.0031438616,0.041980557
-0.0031434616,0.042002779
-0.0031430616,0.041947224
-0.0031426616,0.042055557
-0.0031422616,0.042197224
-0.0031418616,0.041969446
-0.0031414616,0.041436113
-0.0031410616,0.041155557
-0.0031406616,0.041269446
-0.0031402616,0.041436113
-0.0031398616,0.041308335
-0.0031394616,0.041155557
-0.0031390616,0.041408335
-0.0031386616,0.041819446
-0.0031382616,0.042041668
-0.0031378616,0.042097224
-0.0031374616,0.042136113
-0.0031370616,0.042311113
-0.0031366616,0.042358335
-0.0031362616,0.042330557
-0.0031358616,0.041766668
-0.0031354616,0.036511113
-0.0031350616,0.024638892
-0.0031346616,0.011400003
-0.0031342616,0.0033027817
-0.0031338616,0.001525004
-0.0031334616,0.0014861151
-0.0031330616,0.00098611515
-0.0031326616,0.00083611516
-0.0031322616,0.00093333738
-0.0031318616,0.0011583374
-0.0031314616,0.0012694485
-0.0031310616,0.0012027818
-0.0031306616,0.0012444485
-0.0031302616,0.0015861151
-0.0031298616,0.0020194484
-0.0031294616,0.0021583373
-0.0031290616,0.0018555595
-0.0031286616,0.0013916707
-0.0031282616,0.0010888929
-0.0031278616,0.0010416707
-0.0031274616,0.0011444485
-0.0031270616,0.0012194485
-0.0031266616,0.0013027818
-0.0031262616,0.0014888929
-0.0031258616,0.0016138929
-0.0031254616,0.0017222262
-0.0031250616,0.0018083373
-0.0031246616,0.0016916707
-0.0031242616,0.0014805596
-0.0031238616,0.0013083374
-0.0031234616,0.0013555596
-0.0031230616,0.0014444485
-0.0031226616,0.0015111151
-0.0031222616,0.0016555596
-0.0031218616,0.0016666707
-0.0031214616,0.0014805596
-0.0031210616,0.001275004
-0.0031206616,0.0073777815
-0.0031202616,0.017983336
-0.0031198616,0.030291669
-0.0031194616,0.041844446
-0.0031190616,0.043211113
-0.0031186616,0.040769446
-0.0031182616,0.037300002
-0.0031178616,0.036850002
-0.0031174616,0.038494446
-0.0031170616,0.03622778
-0.0031166616,0.036083335
-0.0031162616,0.03570278
-0.0031158616,0.034966669
-0.0031154616,0.034975002
