LECROYHDO6104,19130,Waveform
Segments,1,SegmentSize,25002
Segment,TrigTime,TimeSinceSegment1
#1,27-Jul-2000 16:50:59,0                 
Time,Ampl
-0.0037542504,0.023780558
-0.0037538504,0.023875003
-0.0037534504,0.024025003
-0.0037530504,0.024091669
-0.0037526504,0.024155558
-0.0037522504,0.024391669
-0.0037518504,0.024800003
-0.0037514504,0.024555558
-0.0037510504,0.021313892
-0.0037506504,0.01466667
-0.0037502504,0.0077666703
-0.0037498504,0.0035888928
-0.0037494504,0.0022805595
-0.0037490504,0.0018583373
-0.0037486504,0.0015694485
-0.0037482504,0.0015138929
-0.0037478504,0.0013194485
-0.0037474504,0.00099722626
-0.0037470504,0.0007694485
-0.0037466504,0.00075833739
-0.0037462504,0.00099722626
-0.0037458504,0.0012416707
-0.0037454504,0.0012527818
-0.0037450504,0.0012027818
-0.0037446504,0.0012555596
-0.0037442504,0.0013805596
-0.0037438504,0.001600004
-0.0037434504,0.0018805595
-0.0037430504,0.0020416706
-0.0037426504,0.001825004
-0.0037422504,0.0013694485
-0.0037418504,0.0009805596
-0.0037414504,0.00070833739
-0.0037410504,0.00058611517
-0.0037406504,0.00060833739
-0.0037402504,0.00082222627
-0.0037398504,0.0010638929
-0.0037394504,0.0011333374
-0.0037390504,0.0011361151
-0.0037386504,0.0012138929
-0.0037382504,0.0013027818
-0.0037378504,0.0011472263
-0.0037374504,0.00081389294
-0.0037370504,0.00062500406
-0.0037366504,0.00063055962
-0.0037362504,0.00072500405
-0.0037358504,0.00076389294
-0.0037354504,0.00079722627
-0.0037350504,0.014433337
-0.0037346504,0.039894446
-0.0037342504,0.05473889
-0.0037338504,0.049411112
-0.0037334504,0.031783336
-0.0037330504,0.022316669
-0.0037326504,0.019097225
-0.0037322504,0.016247225
-0.0037318504,0.016552781
-0.0037314504,0.016808336
-0.0037310504,0.016797225
-0.0037306504,0.01626667
-0.0037302504,0.016069448
-0.0037298504,0.016211114
-0.0037294504,0.016325003
-0.0037290504,0.016511114
-0.0037286504,0.016733336
-0.0037282504,0.016800003
-0.0037278504,0.016725003
-0.0037274504,0.016711114
-0.0037270504,0.016922225
-0.0037266504,0.017286114
-0.0037262504,0.017497225
-0.0037258504,0.017508336
-0.0037254504,0.017436114
-0.0037250504,0.017444448
-0.0037246504,0.017497225
-0.0037242504,0.017522225
-0.0037238504,0.017719448
-0.0037234504,0.018213892
-0.0037230504,0.018800003
-0.0037226504,0.019111114
-0.0037222504,0.01906667
-0.0037218504,0.018969447
-0.0037214504,0.019008336
-0.0037210504,0.019175003
-0.0037206504,0.019400003
-0.0037202504,0.01954167
-0.0037198504,0.019644447
-0.0037194504,0.019800003
-0.0037190504,0.019969447
-0.0037186504,0.020019447
-0.0037182504,0.019902781
-0.0037178504,0.019775003
-0.0037174504,0.019858336
-0.0037170504,0.020233336
-0.0037166504,0.020658336
-0.0037162504,0.020722225
-0.0037158504,0.020547225
-0.0037154504,0.020530558
-0.0037150504,0.020602781
-0.0037146504,0.020747225
-0.0037142504,0.021030558
-0.0037138504,0.021386114
-0.0037134504,0.021602781
-0.0037130504,0.021633336
-0.0037126504,0.021725003
-0.0037122504,0.021800003
-0.0037118504,0.021633336
-0.0037114504,0.021433336
-0.0037110504,0.021455558
-0.0037106504,0.021719447
-0.0037102504,0.022022225
-0.0037098504,0.022288892
-0.0037094504,0.022630558
-0.0037090504,0.022852781
-0.0037086504,0.022713892
-0.0037082504,0.022436114
-0.0037078504,0.022436114
-0.0037074504,0.022725003
-0.0037070504,0.022947225
-0.0037066504,0.022988892
-0.0037062504,0.023166669
-0.0037058504,0.023600003
-0.0037054504,0.023963892
-0.0037050504,0.023969447
-0.0037046504,0.023611114
-0.0037042504,0.023219447
-0.0037038504,0.023113892
-0.0037034504,0.023302781
-0.0037030504,0.023741669
-0.0037026504,0.024236114
-0.0037022504,0.02460278
-0.0037018504,0.024511114
-0.0037014504,0.022152781
-0.0037010504,0.016769448
-0.0037006504,0.010372226
-0.0037002504,0.0054111149
-0.0036998504,0.0029527817
-0.0036994504,0.0019083373
-0.0036990504,0.0015555596
-0.0036986504,0.001575004
-0.0036982504,0.0015194485
-0.0036978504,0.0016361151
-0.0036974504,0.0017972262
-0.0036970504,0.0017111151
-0.0036966504,0.0015694485
-0.0036962504,0.0017472262
-0.0036958504,0.0019972262
-0.0036954504,0.0018916707
-0.0036950504,0.0017333373
-0.0036946504,0.0019638929
-0.0036942504,0.0023527817
-0.0036938504,0.0023194484
-0.0036934504,0.0019138929
-0.0036930504,0.0018305595
-0.0036926504,0.0022583373
-0.0036922504,0.0026750039
-0.0036918504,0.0026138928
-0.0036914504,0.0021861151
-0.0036910504,0.001900004
-0.0036906504,0.0019444484
-0.0036902504,0.0022111151
-0.0036898504,0.0026361151
-0.0036894504,0.0028527817
-0.0036890504,0.0026027817
-0.0036886504,0.0021805595
-0.0036882504,0.0020083373
-0.0036878504,0.0021861151
-0.0036874504,0.002375004
-0.0036870504,0.002525004
-0.0036866504,0.0027472262
-0.0036862504,0.0028527817
-0.0036858504,0.0027638928
-0.0036854504,0.012658337
-0.0036850504,0.030916669
-0.0036846504,0.043038891
-0.0036842504,0.042700002
-0.0036838504,0.031383336
-0.0036834504,0.022827781
-0.0036830504,0.017969448
-0.0036826504,0.016286114
-0.0036822504,0.018380559
-0.0036818504,0.018477781
-0.0036814504,0.017908336
-0.0036810504,0.01719167
-0.0036806504,0.016969448
-0.0036802504,0.016577781
-0.0036798504,0.015858337
-0.0036794504,0.015622225
-0.0036790504,0.015880559
-0.0036786504,0.016302781
-0.0036782504,0.016480559
-0.0036778504,0.016719448
-0.0036774504,0.016933336
-0.0036770504,0.017175003
-0.0036766504,0.017297225
-0.0036762504,0.017155559
-0.0036758504,0.016908336
-0.0036754504,0.016663892
-0.0036750504,0.016719448
-0.0036746504,0.016930559
-0.0036742504,0.017233336
-0.0036738504,0.017630559
-0.0036734504,0.017975003
-0.0036730504,0.018297225
-0.0036726504,0.018669447
-0.0036722504,0.019180559
-0.0036718504,0.019680559
-0.0036714504,0.019902781
-0.0036710504,0.01976667
-0.0036706504,0.019400003
-0.0036702504,0.019008336
-0.0036698504,0.018788892
-0.0036694504,0.018769447
-0.0036690504,0.018947225
-0.0036686504,0.019352781
-0.0036682504,0.019813892
-0.0036678504,0.01999167
-0.0036674504,0.019722225
-0.0036670504,0.019344447
-0.0036666504,0.019244447
-0.0036662504,0.019402781
-0.0036658504,0.019552781
-0.0036654504,0.019644447
-0.0036650504,0.019786114
-0.0036646504,0.020008336
-0.0036642504,0.02026667
-0.0036638504,0.020475003
-0.0036634504,0.02059167
-0.0036630504,0.020447225
-0.0036626504,0.020122225
-0.0036622504,0.020086114
-0.0036618504,0.02054167
-0.0036614504,0.021122225
-0.0036610504,0.021333336
-0.0036606504,0.02124167
-0.0036602504,0.021155558
-0.0036598504,0.021025003
-0.0036594504,0.020930558
-0.0036590504,0.020980558
-0.0036586504,0.021100003
-0.0036582504,0.021225003
-0.0036578504,0.02129167
-0.0036574504,0.021377781
-0.0036570504,0.021488892
-0.0036566504,0.021480558
-0.0036562504,0.021475003
-0.0036558504,0.021625003
-0.0036554504,0.02186667
-0.0036550504,0.022013892
-0.0036546504,0.022002781
-0.0036542504,0.022111114
-0.0036538504,0.022286114
-0.0036534504,0.022275003
-0.0036530504,0.02216667
-0.0036526504,0.022441669
-0.0036522504,0.023047225
-0.0036518504,0.022475003
-0.0036514504,0.018986114
-0.0036510504,0.012833337
-0.0036506504,0.0068222259
-0.0036502504,0.0033527817
-0.0036498504,0.0020888929
-0.0036494504,0.0016222262
-0.0036490504,0.0014583373
-0.0036486504,0.0017916707
-0.0036482504,0.0023583373
-0.0036478504,0.0026000039
-0.0036474504,0.0024888928
-0.0036470504,0.0021333373
-0.0036466504,0.0015777818
-0.0036462504,0.0011583374
-0.0036458504,0.0011694485
-0.0036454504,0.0015305596
-0.0036450504,0.0018194484
-0.0036446504,0.0018527818
-0.0036442504,0.001900004
-0.0036438504,0.002025004
-0.0036434504,0.0020638929
-0.0036430504,0.002025004
-0.0036426504,0.0020527818
-0.0036422504,0.0021222262
-0.0036418504,0.0020555595
-0.0036414504,0.0018472262
-0.0036410504,0.001800004
-0.0036406504,0.0019777818
-0.0036402504,0.0021861151
-0.0036398504,0.0022666706
-0.0036394504,0.0021583373
-0.0036390504,0.0020222262
-0.0036386504,0.001925004
-0.0036382504,0.0018027818
-0.0036378504,0.0016694484
-0.0036374504,0.0014805596
-0.0036370504,0.0013083374
-0.0036366504,0.0012972262
-0.0036362504,0.0014138929
-0.0036358504,0.0030027817
-0.0036354504,0.0071555592
-0.0036350504,0.014508337
-0.0036346504,0.021702781
-0.0036342504,0.022441669
-0.0036338504,0.01876667
-0.0036334504,0.016072225
-0.0036330504,0.017275003
-0.0036326504,0.01896667
-0.0036322504,0.017830559
-0.0036318504,0.016805559
-0.0036314504,0.016344448
-0.0036310504,0.016147225
-0.0036306504,0.015697225
-0.0036302504,0.015222225
-0.0036298504,0.015158337
-0.0036294504,0.015036114
-0.0036290504,0.014952781
-0.0036286504,0.01496667
-0.0036282504,0.015402781
-0.0036278504,0.016052781
-0.0036274504,0.016397225
-0.0036270504,0.016111114
-0.0036266504,0.015700003
-0.0036262504,0.015586114
-0.0036258504,0.015786114
-0.0036254504,0.016063892
-0.0036250504,0.016211114
-0.0036246504,0.016302781
-0.0036242504,0.016344448
-0.0036238504,0.016525003
-0.0036234504,0.016769448
-0.0036230504,0.016911114
-0.0036226504,0.01696667
-0.0036222504,0.017119448
-0.0036218504,0.01744167
-0.0036214504,0.017702781
-0.0036210504,0.01784167
-0.0036206504,0.01786667
-0.0036202504,0.017969448
-0.0036198504,0.01829167
-0.0036194504,0.018655559
-0.0036190504,0.018830559
-0.0036186504,0.018713892
-0.0036182504,0.018455559
-0.0036178504,0.018319447
-0.0036174504,0.018313892
-0.0036170504,0.018413892
-0.0036166504,0.018608336
-0.0036162504,0.018811114
-0.0036158504,0.019011114
-0.0036154504,0.019155559
-0.0036150504,0.019202781
-0.0036146504,0.019152781
-0.0036142504,0.019055559
-0.0036138504,0.01904167
-0.0036134504,0.019119447
-0.0036130504,0.01919167
-0.0036126504,0.019233336
-0.0036122504,0.019258336
-0.0036118504,0.019236114
-0.0036114504,0.019144447
-0.0036110504,0.019100003
-0.0036106504,0.01914167
-0.0036102504,0.019311114
-0.0036098504,0.019469447
-0.0036094504,0.019519447
-0.0036090504,0.019555559
-0.0036086504,0.01964167
-0.0036082504,0.019847225
-0.0036078504,0.020000003
-0.0036074504,0.02019167
-0.0036070504,0.020597225
-0.0036066504,0.020958336
-0.0036062504,0.020975003
-0.0036058504,0.020713892
-0.0036054504,0.020725003
-0.0036050504,0.021188892
-0.0036046504,0.021544447
-0.0036042504,0.021436114
-0.0036038504,0.021180558
-0.0036034504,0.021236114
-0.0036030504,0.02174167
-0.0036026504,0.022263892
-0.0036022504,0.021913892
-0.0036018504,0.018902781
-0.0036014504,0.013036114
-0.0036010504,0.0070027815
-0.0036006504,0.0032027817
-0.0036002504,0.0018527818
-0.0035998504,0.0013777818
-0.0035994504,0.001125004
-0.0035990504,0.0011777818
-0.0035986504,0.001175004
-0.0035982504,0.0011027818
-0.0035978504,0.001025004
-0.0035974504,0.00091111516
-0.0035970504,0.001000004
-0.0035966504,0.0012916707
-0.0035962504,0.0013861151
-0.0035958504,0.0011305596
-0.0035954504,0.00082222627
-0.0035950504,0.00081111516
-0.0035946504,0.00086667071
-0.0035942504,0.00086389294
-0.0035938504,0.0010444485
-0.0035934504,0.0013194485
-0.0035930504,0.0014361151
-0.0035926504,0.0012777818
-0.0035922504,0.0009555596
-0.0035918504,0.00065833739
-0.0035914504,0.00051389296
-0.0035910504,0.00070000406
-0.0035906504,0.00099722626
-0.0035902504,0.0011138929
-0.0035898504,0.001025004
-0.0035894504,0.00087500405
-0.0035890504,0.00086667071
-0.0035886504,0.00092222627
-0.0035882504,0.00097500404
-0.0035878504,0.0009555596
-0.0035874504,0.0008305596
-0.0035870504,0.00078055961
-0.0035866504,0.00095278182
-0.0035862504,0.0013583374
-0.0035858504,0.015222225
-0.0035854504,0.04052778
-0.0035850504,0.052244446
-0.0035846504,0.041025002
-0.0035842504,0.020825003
-0.0035838504,0.014475003
-0.0035834504,0.016652781
-0.0035830504,0.015433337
-0.0035826504,0.014136114
-0.0035822504,0.013902781
-0.0035818504,0.014008337
-0.0035814504,0.013733337
-0.0035810504,0.013558337
-0.0035806504,0.01376667
-0.0035802504,0.013975003
-0.0035798504,0.013900003
-0.0035794504,0.01396667
-0.0035790504,0.014036114
-0.0035786504,0.014002781
-0.0035782504,0.013902781
-0.0035778504,0.013986114
-0.0035774504,0.014152781
-0.0035770504,0.014197226
-0.0035766504,0.014113892
-0.0035762504,0.014080559
-0.0035758504,0.014313892
-0.0035754504,0.014769448
-0.0035750504,0.015188892
-0.0035746504,0.015430559
-0.0035742504,0.015530559
-0.0035738504,0.015588892
-0.0035734504,0.015780559
-0.0035730504,0.016147225
-0.0035726504,0.016555559
-0.0035722504,0.016711114
-0.0035718504,0.016555559
-0.0035714504,0.016352781
-0.0035710504,0.016325003
-0.0035706504,0.016547225
-0.0035702504,0.01686667
-0.0035698504,0.017119448
-0.0035694504,0.017286114
-0.0035690504,0.017400003
-0.0035686504,0.01746667
-0.0035682504,0.017500003
-0.0035678504,0.01754167
-0.0035674504,0.017511114
-0.0035670504,0.017311114
-0.0035666504,0.017211114
-0.0035662504,0.01734167
-0.0035658504,0.017608336
-0.0035654504,0.017913892
-0.0035650504,0.018158336
-0.0035646504,0.018325003
-0.0035642504,0.018336114
-0.0035638504,0.018347225
-0.0035634504,0.018425003
-0.0035630504,0.018475003
-0.0035626504,0.018475003
-0.0035622504,0.018352781
-0.0035618504,0.018200003
-0.0035614504,0.018208336
-0.0035610504,0.018388892
-0.0035606504,0.018655559
-0.0035602504,0.018963892
-0.0035598504,0.019358336
-0.0035594504,0.019669447
-0.0035590504,0.01966667
-0.0035586504,0.019697225
-0.0035582504,0.020055559
-0.0035578504,0.02054167
-0.0035574504,0.020880558
-0.0035570504,0.021002781
-0.0035566504,0.020952781
-0.0035562504,0.020400003
-0.0035558504,0.019500003
-0.0035554504,0.019097225
-0.0035550504,0.019402781
-0.0035546504,0.019933336
-0.0035542504,0.020219447
-0.0035538504,0.020344447
-0.0035534504,0.020525003
-0.0035530504,0.020863892
-0.0035526504,0.020888892
-0.0035522504,0.018755559
-0.0035518504,0.013908337
-0.0035514504,0.0083750036
-0.0035510504,0.0045777816
-0.0035506504,0.002986115
-0.0035502504,0.0021472262
-0.0035498504,0.0016222262
-0.0035494504,0.0014333373
-0.0035490504,0.0014694485
-0.0035486504,0.0015583373
-0.0035482504,0.0012472262
-0.0035478504,0.00072222628
-0.0035474504,0.00041389296
-0.0035470504,0.0005083374
-0.0035466504,0.0008555596
-0.0035462504,0.0012472262
-0.0035458504,0.001600004
-0.0035454504,0.0018861151
-0.0035450504,0.0019694484
-0.0035446504,0.0018777818
-0.0035442504,0.0017555596
-0.0035438504,0.0016638929
-0.0035434504,0.0016416707
-0.0035430504,0.0015444485
-0.0035426504,0.0013305596
-0.0035422504,0.0011138929
-0.0035418504,0.0011194485
-0.0035414504,0.0013888929
-0.0035410504,0.0016222262
-0.0035406504,0.0016638929
-0.0035402504,0.0016555596
-0.0035398504,0.0016888929
-0.0035394504,0.0015861151
-0.0035390504,0.0014472262
-0.0035386504,0.0016194484
-0.0035382504,0.0020111151
-0.0035378504,0.0021583373
-0.0035374504,0.0019583373
-0.0035370504,0.0017694484
-0.0035366504,0.001700004
-0.0035362504,0.015055559
-0.0035358504,0.040111113
-0.0035354504,0.054294445
-0.0035350504,0.048102779
-0.0035346504,0.029550002
-0.0035342504,0.019269447
-0.0035338504,0.015630559
-0.0035334504,0.012413892
-0.0035330504,0.012508337
-0.0035326504,0.01299167
-0.0035322504,0.013433337
-0.0035318504,0.01336667
-0.0035314504,0.013388892
-0.0035310504,0.013547226
-0.0035306504,0.013555559
-0.0035302504,0.013336114
-0.0035298504,0.013044448
-0.0035294504,0.012797226
-0.0035290504,0.012786114
-0.0035286504,0.013030559
-0.0035282504,0.013263892
-0.0035278504,0.013422226
-0.0035274504,0.013411114
-0.0035270504,0.013352781
-0.0035266504,0.013263892
-0.0035262504,0.013244448
-0.0035258504,0.013558337
-0.0035254504,0.014058337
-0.0035250504,0.014558337
-0.0035246504,0.014780559
-0.0035242504,0.014697225
-0.0035238504,0.014636114
-0.0035234504,0.014588892
-0.0035230504,0.01466667
-0.0035226504,0.014897225
-0.0035222504,0.01514167
-0.0035218504,0.015452781
-0.0035214504,0.01564167
-0.0035210504,0.015652781
-0.0035206504,0.015622225
-0.0035202504,0.015713892
-0.0035198504,0.015911114
-0.0035194504,0.015936114
-0.0035190504,0.015797225
-0.0035186504,0.015813892
-0.0035182504,0.016063892
-0.0035178504,0.016333337
-0.0035174504,0.016586114
-0.0035170504,0.016736114
-0.0035166504,0.016636114
-0.0035162504,0.016369448
-0.0035158504,0.01624167
-0.0035154504,0.016452781
-0.0035150504,0.016733336
-0.0035146504,0.016930559
-0.0035142504,0.01709167
-0.0035138504,0.017133336
-0.0035134504,0.017044448
-0.0035130504,0.016925003
-0.0035126504,0.016969448
-0.0035122504,0.017144448
-0.0035118504,0.01726667
-0.0035114504,0.017197225
-0.0035110504,0.016802781
-0.0035106504,0.016302781
-0.0035102504,0.016222225
-0.0035098504,0.016700003
-0.0035094504,0.017377781
-0.0035090504,0.017802781
-0.0035086504,0.017969448
-0.0035082504,0.018169448
-0.0035078504,0.018500003
-0.0035074504,0.018869447
-0.0035070504,0.018908336
-0.0035066504,0.01856667
-0.0035062504,0.018219448
-0.0035058504,0.018036114
-0.0035054504,0.017986114
-0.0035050504,0.018044448
-0.0035046504,0.018325003
-0.0035042504,0.018769447
-0.0035038504,0.018925003
-0.0035034504,0.01884167
-0.0035030504,0.01886667
-0.0035026504,0.018500003
-0.0035022504,0.015997225
-0.0035018504,0.010869448
-0.0035014504,0.005597226
-0.0035010504,0.0024666706
-0.0035006504,0.0014666707
-0.0035002504,0.0010666707
-0.0034998504,0.00076389294
-0.0034994504,0.0008555596
-0.0034990504,0.001125004
-0.0034986504,0.0013416707
-0.0034982504,0.0013222262
-0.0034978504,0.00097778182
-0.0034974504,0.00041111518
-0.0034970504,0.00013333742
-0.0034966504,0.00038889296
-0.0034962504,0.00085833738
-0.0034958504,0.0013555596
-0.0034954504,0.0019916706
-0.0034950504,0.0027888928
-0.0034946504,0.0031638928
-0.0034942504,0.0028083373
-0.0034938504,0.0021888929
-0.0034934504,0.0018555595
-0.0034930504,0.0018666707
-0.0034926504,0.0018083373
-0.0034922504,0.0016416707
-0.0034918504,0.0015527818
-0.0034914504,0.0017222262
-0.0034910504,0.0019444484
-0.0034906504,0.0018305595
-0.0034902504,0.0014694485
-0.0034898504,0.0010888929
-0.0034894504,0.00088611516
-0.0034890504,0.0009805596
-0.0034886504,0.0013416707
-0.0034882504,0.001700004
-0.0034878504,0.0016861151
-0.0034874504,0.0012777818
-0.0034870504,0.00088889293
-0.0034866504,0.010272226
-0.0034862504,0.027658336
-0.0034858504,0.039200002
-0.0034854504,0.038666669
-0.0034850504,0.027116669
-0.0034846504,0.017772225
-0.0034842504,0.012155559
-0.0034838504,0.010297226
-0.0034834504,0.012508337
-0.0034830504,0.012900003
-0.0034826504,0.012661114
-0.0034822504,0.012044448
-0.0034818504,0.011725003
-0.0034814504,0.011325003
-0.0034810504,0.010711115
-0.0034806504,0.010452781
-0.0034802504,0.010497226
-0.0034798504,0.010769448
-0.0034794504,0.010880559
-0.0034790504,0.010788892
-0.0034786504,0.010644448
-0.0034782504,0.010775003
-0.0034778504,0.01096667
-0.0034774504,0.01099167
-0.0034770504,0.010947226
-0.0034766504,0.011080559
-0.0034762504,0.011430559
-0.0034758504,0.011855559
-0.0034754504,0.012380559
-0.0034750504,0.012952781
-0.0034746504,0.013430559
-0.0034742504,0.013658337
-0.0034738504,0.01374167
-0.0034734504,0.013677781
-0.0034730504,0.013544448
-0.0034726504,0.013713892
-0.0034722504,0.014186114
-0.0034718504,0.014625003
-0.0034714504,0.014908337
-0.0034710504,0.015122225
-0.0034706504,0.01529167
-0.0034702504,0.015258337
-0.0034698504,0.015033337
-0.0034694504,0.014758337
-0.0034690504,0.014513892
-0.0034686504,0.014486114
-0.0034682504,0.014800003
-0.0034678504,0.015130559
-0.0034674504,0.015125003
-0.0034670504,0.014975003
-0.0034666504,0.015036114
-0.0034662504,0.015358337
-0.0034658504,0.015380559
-0.0034654504,0.014763892
-0.0034650504,0.013977781
-0.0034646504,0.013755559
-0.0034642504,0.014377781
-0.0034638504,0.015388892
-0.0034634504,0.016052781
-0.0034630504,0.016186114
-0.0034626504,0.016211114
-0.0034622504,0.01634167
-0.0034618504,0.016397225
-0.0034614504,0.016152781
-0.0034610504,0.015908337
-0.0034606504,0.015988892
-0.0034602504,0.016263892
-0.0034598504,0.016555559
-0.0034594504,0.016730559
-0.0034590504,0.016833336
-0.0034586504,0.016925003
-0.0034582504,0.017008336
-0.0034578504,0.017075003
-0.0034574504,0.017147225
-0.0034570504,0.017311114
-0.0034566504,0.017497225
-0.0034562504,0.017625003
-0.0034558504,0.017752781
-0.0034554504,0.017800003
-0.0034550504,0.017702781
-0.0034546504,0.017625003
-0.0034542504,0.017722225
-0.0034538504,0.017911114
-0.0034534504,0.018008336
-0.0034530504,0.017733336
-0.0034526504,0.016008337
-0.0034522504,0.012477781
-0.0034518504,0.0084638925
-0.0034514504,0.0054111149
-0.0034510504,0.0037083372
-0.0034506504,0.0029777817
-0.0034502504,0.0032750039
-0.0034498504,0.0039027817
-0.0034494504,0.0038527817
-0.0034490504,0.0029972261
-0.0034486504,0.0019583373
-0.0034482504,0.0014472262
-0.0034478504,0.0014972262
-0.0034474504,0.0018333373
-0.0034470504,0.0020805595
-0.0034466504,0.0020027818
-0.0034462504,0.0018444484
-0.0034458504,0.0017444484
-0.0034454504,0.0015194485
-0.0034450504,0.0012416707
-0.0034446504,0.0011444485
-0.0034442504,0.0013638929
-0.0034438504,0.0015694485
-0.0034434504,0.0015305596
-0.0034430504,0.0015305596
-0.0034426504,0.0016194484
-0.0034422504,0.0014638929
-0.0034418504,0.0011333374
-0.0034414504,0.0011138929
-0.0034410504,0.0014805596
-0.0034406504,0.0018472262
-0.0034402504,0.0019361151
-0.0034398504,0.0018805595
-0.0034394504,0.0017472262
-0.0034390504,0.0015305596
-0.0034386504,0.0013305596
-0.0034382504,0.0012805596
-0.0034378504,0.001400004
-0.0034374504,0.0015194485
-0.0034370504,0.0027916706
-0.0034366504,0.0058583371
-0.0034362504,0.011413892
-0.0034358504,0.017011114
-0.0034354504,0.017388892
-0.0034350504,0.01421667
-0.0034346504,0.011452781
-0.0034342504,0.011877781
-0.0034338504,0.012947226
-0.0034334504,0.011819448
-0.0034330504,0.011122226
-0.0034326504,0.010869448
-0.0034322504,0.010733337
-0.0034318504,0.01029167
-0.0034314504,0.0098555591
-0.0034310504,0.010036115
-0.0034306504,0.010425004
-0.0034302504,0.010644448
-0.0034298504,0.010380559
-0.0034294504,0.010044448
-0.0034290504,0.0099111146
-0.0034286504,0.01014167
-0.0034282504,0.010408337
-0.0034278504,0.010486115
-0.0034274504,0.010411115
-0.0034270504,0.010444448
-0.0034266504,0.010955559
-0.0034262504,0.011697226
-0.0034258504,0.012230559
-0.0034254504,0.012425003
-0.0034250504,0.012455559
-0.0034246504,0.01259167
-0.0034242504,0.01284167
-0.0034238504,0.013111114
-0.0034234504,0.013311114
-0.0034230504,0.013336114
-0.0034226504,0.01324167
-0.0034222504,0.01314167
-0.0034218504,0.013113892
-0.0034214504,0.013186114
-0.0034210504,0.013222226
-0.0034206504,0.013247226
-0.0034202504,0.013344448
-0.0034198504,0.013536114
-0.0034194504,0.013836114
-0.0034190504,0.014025003
-0.0034186504,0.014086114
-0.0034182504,0.014075003
-0.0034178504,0.014097226
-0.0034174504,0.014288892
-0.0034170504,0.014525003
-0.0034166504,0.014669448
-0.0034162504,0.014700003
-0.0034158504,0.014822225
-0.0034154504,0.015086114
-0.0034150504,0.015175003
-0.0034146504,0.014897225
-0.0034142504,0.014444448
-0.0034138504,0.014230559
-0.0034134504,0.014347226
-0.0034130504,0.014563892
-0.0034126504,0.014602781
-0.0034122504,0.014436114
-0.0034118504,0.014325003
-0.0034114504,0.014469448
-0.0034110504,0.014833337
-0.0034106504,0.01516667
-0.0034102504,0.015200003
-0.0034098504,0.015100003
-0.0034094504,0.015208337
-0.0034090504,0.015533337
-0.0034086504,0.015788892
-0.0034082504,0.01579167
-0.0034078504,0.015736114
-0.0034074504,0.015802781
-0.0034070504,0.015886114
-0.0034066504,0.015869448
-0.0034062504,0.015780559
-0.0034058504,0.015663892
-0.0034054504,0.015636114
-0.0034050504,0.015769448
-0.0034046504,0.016144448
-0.0034042504,0.01676667
-0.0034038504,0.017480559
-0.0034034504,0.01769167
-0.0034030504,0.015947225
-0.0034026504,0.012033337
-0.0034022504,0.007708337
-0.0034018504,0.0046694483
-0.0034014504,0.0031555595
-0.0034010504,0.0022527817
-0.0034006504,0.0018333373
-0.0034002504,0.001800004
-0.0033998504,0.001625004
-0.0033994504,0.0013027818
-0.0033990504,0.0011027818
-0.0033986504,0.0012222262
-0.0033982504,0.0014555596
-0.0033978504,0.0016861151
-0.0033974504,0.0018916707
-0.0033970504,0.001925004
-0.0033966504,0.001725004
-0.0033962504,0.0015472262
-0.0033958504,0.0016305596
-0.0033954504,0.0018194484
-0.0033950504,0.0018527818
-0.0033946504,0.0016444484
-0.0033942504,0.001400004
-0.0033938504,0.0011555596
-0.0033934504,0.0008555596
-0.0033930504,0.00061111517
-0.0033926504,0.0005333374
-0.0033922504,0.00079167072
-0.0033918504,0.0013138929
-0.0033914504,0.0017527818
-0.0033910504,0.0018305595
-0.0033906504,0.0016472262
-0.0033902504,0.0016111151
-0.0033898504,0.0016972262
-0.0033894504,0.0015777818
-0.0033890504,0.0014305596
-0.0033886504,0.0014111151
-0.0033882504,0.0014194485
-0.0033878504,0.0014111151
-0.0033874504,0.0015027818
-0.0033870504,0.015227781
-0.0033866504,0.040533335
-0.0033862504,0.051880557
-0.0033858504,0.039719446
-0.0033854504,0.018311114
-0.0033850504,0.011097226
-0.0033846504,0.013063892
-0.0033842504,0.01174167
-0.0033838504,0.010122226
-0.0033834504,0.0095861147
-0.0033830504,0.0096777813
-0.0033826504,0.0095472258
-0.0033822504,0.0092472258
-0.0033818504,0.0091805591
-0.0033814504,0.0095027813
-0.0033810504,0.0099250035
-0.0033806504,0.010152781
-0.0033802504,0.0097222258
-0.0033798504,0.0090916702
-0.0033794504,0.0089000036
-0.0033790504,0.0092333369
-0.0033786504,0.009619448
-0.0033782504,0.0098472258
-0.0033778504,0.010002781
-0.0033774504,0.01026667
-0.0033770504,0.010711115
-0.0033766504,0.01109167
-0.0033762504,0.01124167
-0.0033758504,0.011330559
-0.0033754504,0.011569448
-0.0033750504,0.011763892
-0.0033746504,0.011713892
-0.0033742504,0.011669448
-0.0033738504,0.011958337
-0.0033734504,0.012352781
-0.0033730504,0.012447226
-0.0033726504,0.01236667
-0.0033722504,0.012413892
-0.0033718504,0.012675003
-0.0033714504,0.012936114
-0.0033710504,0.012913892
-0.0033706504,0.012611114
-0.0033702504,0.012308337
-0.0033698504,0.012480559
-0.0033694504,0.013230559
-0.0033690504,0.013933337
-0.0033686504,0.014047226
-0.0033682504,0.013708337
-0.0033678504,0.01359167
-0.0033674504,0.013836114
-0.0033670504,0.014011114
-0.0033666504,0.013852781
-0.0033662504,0.013575003
-0.0033658504,0.013475003
-0.0033654504,0.013458337
